,Source,Destination,Class
11849,1240,5802,1
11850,1240,3239,1
11851,1240,4076,1
11852,1240,4464,1
11853,1240,4767,1
11854,3732,6281,1
11855,3732,3063,1
11856,3732,7118,1
11857,3732,5979,1
11858,3732,6275,1
11859,3732,6944,1
11860,3732,5151,1
11861,1360,2740,1
11862,1360,3401,1
11863,1360,5428,1
11864,1360,1535,1
11865,1361,2814,1
11866,1362,4016,1
11867,1362,4949,1
11868,1363,5188,1
11869,3733,1427,1
11870,3733,5296,1
11871,3733,3586,1
11872,1365,5328,1
11873,1365,6775,1
11874,1365,6397,1
11875,1366,2781,1
11876,1366,4591,1
11877,1368,6136,1
11878,1369,2287,1
11879,1369,6475,1
11880,1369,4591,1
11881,1369,4342,1
11882,1370,2501,1
11883,1370,4149,1
11884,1370,4949,1
11885,1371,4017,1
11886,1371,3401,1
11887,1372,4943,1
11888,1373,4406,1
11889,1373,2740,1
11890,1373,1773,1
11891,1373,4949,1
11892,1373,4295,1
11893,1374,1773,1
11894,1374,4026,1
11895,1375,2340,1
11896,1375,3699,1
11897,1375,4929,1
11898,1375,3004,1
11899,1375,3015,1
11900,1376,1059,1
11901,1376,6931,1
11902,1376,4016,1
11903,1376,5193,1
11904,1376,3068,1
11905,1376,1924,1
11906,1376,5442,1
11907,1376,1883,1
11908,1376,5558,1
11909,1376,5251,1
11910,1377,4949,1
11911,1378,5428,1
11912,1378,3925,1
11913,1378,4949,1
11914,1378,5228,1
11915,1379,6165,1
11916,1380,3695,1
11917,1380,1536,1
11918,1380,3829,1
11919,1380,4555,1
11920,1380,1821,1
11921,1380,3560,1
11922,1381,2448,1
11923,1381,5366,1
11924,1382,2958,1
11925,1382,1905,1
11926,1382,5842,1
11927,1382,2801,1
11928,1382,3462,1
11929,1382,3668,1
11930,1382,6085,1
11931,1382,2182,1
11932,1382,2662,1
11933,1382,2277,1
11934,1382,1695,1
11935,1382,3895,1
11936,1382,5910,1
11937,1382,3764,1
11938,1382,6622,1
11939,1382,5555,1
11940,1382,5945,1
11941,1382,2861,1
11942,1382,2447,1
11943,1382,2915,1
11944,1382,7053,1
11945,1382,6588,1
11946,1382,4597,1
11947,1382,1773,1
11948,1382,3777,1
11949,1382,3991,1
11950,1382,6033,1
11951,1382,2592,1
11952,1382,4142,1
11953,1382,3285,1
11954,1382,4996,1
11955,1382,3487,1
11956,1382,6079,1
11957,1382,5122,1
11958,1383,2372,1
11959,1383,5768,1
11960,1385,2732,1
11961,1385,7122,1
11962,1385,3867,1
11963,1385,4949,1
11964,1386,3863,1
11965,1386,4875,1
11966,1386,5952,1
11967,3738,2089,1
11968,3738,1608,1
11969,3738,5394,1
11970,1388,1801,1
11971,1388,5653,1
11972,1388,2879,1
11973,1388,4133,1
11974,1388,1813,1
11975,1388,2858,1
11976,1388,6406,1
11977,1388,5530,1
11978,1388,1621,1
11979,1389,5674,1
11980,1390,2447,1
11981,1390,1924,1
11982,1390,3653,1
11983,1390,5428,1
11984,1390,7069,1
11985,1390,1963,1
11986,1390,4949,1
11987,1390,6415,1
11988,1391,2126,1
11989,1391,2735,1
11990,1391,4152,1
11991,1391,3900,1
11992,1391,6313,1
11993,1391,5085,1
11994,1391,5347,1
11995,1392,1529,1
11996,1392,2273,1
11997,1392,6796,1
11998,1392,6986,1
11999,1392,6623,1
12000,1392,3699,1
12001,1392,3628,1
12002,1392,6254,1
12003,1392,1850,1
12004,1392,4131,1
12005,1392,4387,1
12006,1392,3090,1
12007,1393,2447,1
12008,1393,5580,1
12009,1393,1969,1
12010,1393,6405,1
12011,1393,6222,1
12012,1393,4949,1
12013,1394,3091,1
12014,1394,4444,1
12015,1394,1402,1
12016,1394,4342,1
12017,1394,4080,1
12018,1394,4639,1
12019,1394,2225,1
12020,1394,1812,1
12021,1394,4494,1
12022,1394,6077,1
12023,1394,1501,1
12024,1394,6922,1
12025,1394,5165,1
12026,1394,3629,1
12027,1395,1924,1
12028,1395,6776,1
12029,1396,5419,1
12030,1396,5305,1
12031,1396,4191,1
12032,1396,2248,1
12033,1396,3058,1
12034,1396,1845,1
12035,1396,393,1
12036,1396,6138,1
12037,1397,2189,1
12038,1397,6611,1
12039,1397,3996,1
12040,1397,1882,1
12041,1397,2450,1
12042,1397,2014,1
12043,1397,2688,1
12044,1397,1714,1
12045,1499,1773,1
12046,1504,6600,1
12047,1401,2736,1
12048,1401,3570,1
12049,1401,5787,1
12050,1401,5011,1
12051,1401,3668,1
12052,1401,6136,1
12053,1401,1773,1
12054,1401,4406,1
12055,1401,5419,1
12056,1401,4510,1
12057,1401,2466,1
12058,1402,5649,1
12059,1402,4937,1
12060,1402,1451,1
12061,1402,6947,1
12062,1402,1554,1
12063,1402,1976,1
12064,1402,2082,1
12065,1402,5969,1
12066,1402,6716,1
12067,1402,4921,1
12068,1402,972,1
12069,1402,1179,1
12070,1402,2669,1
12071,1402,6604,1
12072,1402,2670,1
12073,1402,6605,1
12074,1402,2218,1
12075,1402,2381,1
12076,1402,6215,1
12077,1402,1961,1
12078,1402,2225,1
12079,1402,1946,1
12080,1402,1059,1
12081,1402,6863,1
12082,1402,2388,1
12083,1402,4791,1
12084,1402,3747,1
12085,1402,4390,1
12086,1402,3524,1
12087,1402,2106,1
12088,1402,4472,1
12089,1402,2392,1
12090,1402,4240,1
12091,1402,4639,1
12092,1402,6138,1
12093,1402,5298,1
12094,1402,3874,1
12095,1402,6177,1
12096,1402,4801,1
12097,1402,5417,1
12098,1402,5027,1
12099,1402,3763,1
12100,1402,6114,1
12101,1402,1702,1
12102,1402,5400,1
12103,1402,1960,1
12104,1402,2362,1
12105,1402,2012,1
12106,1402,5934,1
12107,1402,3650,1
12108,1402,4538,1
12109,1402,3806,1
12110,1402,2919,1
12111,1402,6064,1
12112,1402,3359,1
12113,1402,6815,1
12114,1402,1901,1
12115,1402,5216,1
12116,1402,2595,1
12117,1402,6193,1
12118,1402,6895,1
12119,1402,6944,1
12120,1402,3886,1
12121,1403,5460,1
12122,1403,6474,1
12123,1404,6376,1
12124,1404,2799,1
12125,1404,1643,1
12126,1404,2419,1
12127,1404,6991,1
12128,1404,6050,1
12129,1404,4217,1
12130,1404,5309,1
12131,1404,4316,1
12132,1404,4482,1
12133,1404,6255,1
12134,1404,4509,1
12135,1404,3645,1
12136,1405,5345,1
12137,1406,6571,1
12138,1407,2793,1
12139,1407,5224,1
12140,1407,5874,1
12141,1407,3742,1
12142,1407,4949,1
12143,1407,4456,1
12144,1407,3508,1
12145,1407,5738,1
12146,1407,2440,1
12147,1407,2815,1
12148,1407,2365,1
12149,1407,2513,1
12150,1407,6376,1
12151,1407,6737,1
12152,1407,2928,1
12153,1407,2169,1
12154,1408,3497,1
12155,1408,2713,1
12156,1408,647,1
12157,1409,4932,1
12158,1409,1646,1
12159,1410,5842,1
12160,1410,3782,1
12161,1410,1528,1
12162,1410,1773,1
12163,1411,1924,1
12164,1411,4004,1
12165,1411,5138,1
12166,1411,1869,1
12167,1411,4949,1
12168,1411,5132,1
12169,1411,2321,1
12170,1411,1414,1
12171,1411,5783,1
12172,1411,5691,1
12173,1412,2212,1
12174,1413,1483,1
12175,1413,4444,1
12176,1413,4199,1
12177,1413,6661,1
12178,1413,4949,1
12179,1413,5448,1
12180,1414,2719,1
12181,1414,5276,1
12182,1414,2605,1
12183,1414,5851,1
12184,1414,6776,1
12185,1414,5731,1
12186,1414,2208,1
12187,1414,1940,1
12188,1414,3558,1
12189,1414,6421,1
12190,1414,2732,1
12191,1414,4085,1
12192,1414,6226,1
12193,1414,3069,1
12194,1414,4406,1
12195,1414,3864,1
12196,1414,3688,1
12197,1414,1735,1
12198,1414,2504,1
12199,1414,4611,1
12200,1414,4847,1
12201,1414,3520,1
12202,1414,6327,1
12203,1414,5622,1
12204,1414,1542,1
12205,1414,5412,1
12206,1414,7112,1
12207,1414,2059,1
12208,1414,6000,1
12209,1414,2294,1
12210,1414,3591,1
12211,1414,1753,1
12212,1414,5100,1
12213,1414,2524,1
12214,1414,3646,1
12215,1414,6124,1
12216,1414,6342,1
12217,1414,5538,1
12218,1414,3990,1
12219,1414,5108,1
12220,1414,4902,1
12221,1414,4111,1
12222,1414,5693,1
12223,1414,3219,1
12224,1414,4444,1
12225,1414,5788,1
12226,1414,5228,1
12227,1414,5789,1
12228,1414,4222,1
12229,1414,3394,1
12230,1414,6714,1
12231,1414,6716,1
12232,1414,1775,1
12233,1414,4219,1
12234,1414,5541,1
12235,1414,3734,1
12236,1414,5007,1
12237,1414,2997,1
12238,1414,4341,1
12239,1414,6158,1
12240,1414,2330,1
12241,1414,3946,1
12242,1414,5338,1
12243,1414,6436,1
12244,1414,4949,1
12245,1414,3569,1
12246,1414,5815,1
12247,1414,2000,1
12248,1414,3312,1
12249,1414,4016,1
12250,1414,2451,1
12251,1414,6210,1
12252,1414,4700,1
12253,1414,2458,1
12254,1414,3021,1
12255,1414,2009,1
12256,1414,4367,1
12257,1414,4251,1
12258,1414,4707,1
12259,1414,2466,1
12260,1414,5471,1
12261,1414,6755,1
12262,1414,4374,1
12263,1414,6685,1
12264,1414,2079,1
12265,1414,6760,1
12266,1414,5957,1
12267,1414,6368,1
12268,1414,6402,1
12269,1414,2809,1
12270,1414,2823,1
12271,1414,2716,1
12272,1414,7080,1
12273,1414,2928,1
12274,1414,3379,1
12275,1415,6315,1
12276,1415,5835,1
12277,1415,2285,1
12278,1415,3363,1
12279,1415,5589,1
12280,1415,6425,1
12281,1415,5442,1
12282,1415,5497,1
12283,1415,3706,1
12284,1415,5892,1
12285,1416,6498,1
12286,6142,5393,1
12287,6142,3797,1
12288,6142,6404,1
12289,6142,6632,1
12290,6142,1422,1
12291,6142,1471,1
12292,6142,4949,1
12293,6142,3886,1
12294,1418,4025,1
12295,1419,2740,1
12296,1419,3448,1
12297,1419,5705,1
12298,1419,2897,1
12299,1419,3401,1
12300,1419,6136,1
12301,1419,5903,1
12302,1420,4140,1
12303,1420,6136,1
12304,1420,3401,1
12305,1421,4121,1
12306,1421,2738,1
12307,1422,4347,1
12308,1422,2345,1
12309,1422,7121,1
12310,1422,5191,1
12311,1422,3706,1
12312,1422,6422,1
12313,1423,3902,1
12314,1423,1773,1
12315,1424,2447,1
12316,1424,1482,1
12317,1424,6474,1
12318,1424,4425,1
12319,1424,3097,1
12320,1424,6280,1
12321,1425,6466,1
12322,1425,4303,1
12323,1425,2683,1
12324,1425,3096,1
12325,1425,5968,1
12326,1425,5924,1
12327,1425,1611,1
12328,1425,6536,1
12329,1425,3154,1
12330,1426,2212,1
12331,1426,1773,1
12332,1426,6077,1
12333,1427,2849,1
12334,1427,4115,1
12335,1427,6917,1
12336,1427,4242,1
12337,1427,879,1
12338,1427,3173,1
12339,1427,4949,1
12340,1427,2732,1
12341,1427,3401,1
12342,1427,3882,1
12343,1427,2529,1
12344,1427,6815,1
12345,1427,6465,1
12346,1427,7119,1
12347,1427,1984,1
12348,1427,2345,1
12349,1427,5407,1
12350,1427,5569,1
12351,1427,5338,1
12352,1427,1904,1
12353,1427,2928,1
12354,1427,3436,1
12355,1428,4768,1
12356,1428,3208,1
12357,1428,6058,1
12358,1428,3771,1
12359,1428,2265,1
12360,1428,6352,1
12361,1428,2845,1
12362,1428,2805,1
12363,1428,4282,1
12364,1428,2669,1
12365,1428,5233,1
12366,1429,2310,1
12367,1429,4414,1
12368,1429,3735,1
12369,1429,7081,1
12370,1429,4940,1
12371,1429,2535,1
12372,1429,5898,1
12373,1429,4872,1
12374,1429,3104,1
12375,1429,5890,1
12376,1429,5038,1
12377,1429,4599,1
12378,1429,6943,1
12379,1429,4272,1
12380,6145,3275,1
12381,6145,2893,1
12382,6145,6782,1
12383,6145,5132,1
12384,6145,2420,1
12385,6145,5353,1
12386,6145,5973,1
12387,6145,2166,1
12388,6145,2956,1
12389,1431,2825,1
12390,1431,2387,1
12391,1431,2481,1
12392,1431,2857,1
12393,1431,2744,1
12394,1431,4375,1
12395,1431,5345,1
12396,1432,6716,1
12397,1433,5197,1
12398,1433,1843,1
12399,1433,2700,1
12400,1433,4365,1
12401,1433,5402,1
12402,1433,2376,1
12403,1434,6475,1
12404,1434,5842,1
12405,1434,5725,1
12406,1435,5580,1
12407,1435,3756,1
12408,1435,3401,1
12409,1435,1773,1
12410,1435,5269,1
12411,1735,3739,1
12412,1735,4330,1
12413,1437,1916,1
12414,1437,146,1
12415,1437,4087,1
12416,1437,5952,1
12417,1437,6357,1
12418,1437,4283,1
12419,1438,1673,1
12420,1439,5103,1
12421,1439,4639,1
12422,1439,4314,1
12423,1439,1924,1
12424,1439,6136,1
12425,1439,6716,1
12426,1439,4406,1
12427,1439,2740,1
12428,1439,1483,1
12429,1439,5366,1
12430,1439,2121,1
12431,1439,5428,1
12432,1439,4213,1
12433,1439,1844,1
12434,1439,4949,1
12435,1440,1598,1
12436,1441,4724,1
12437,1441,5428,1
12438,1441,2817,1
12439,1441,305,1
12440,1442,1554,1
12441,1442,5968,1
12442,1442,1828,1
12443,1442,4793,1
12444,1442,2935,1
12445,1442,6600,1
12446,1442,3551,1
12447,1442,6017,1
12448,1442,3397,1
12449,1442,3026,1
12450,1442,2619,1
12451,1442,4629,1
12452,1442,5863,1
12453,1442,5979,1
12454,1442,2318,1
12455,1442,6783,1
12456,1442,4785,1
12457,1442,490,1
12458,1442,2320,1
12459,1442,5111,1
12460,1442,5015,1
12461,1442,3237,1
12462,1442,4390,1
12463,1442,5215,1
12464,1442,6046,1
12465,1442,4552,1
12466,1442,3577,1
12467,1442,5337,1
12468,1442,2173,1
12469,1442,3812,1
12470,1442,5827,1
12471,1442,5524,1
12472,1442,5355,1
12473,1442,4308,1
12474,1442,5468,1
12475,1442,6450,1
12476,1442,1702,1
12477,1442,2223,1
12478,1442,3834,1
12479,1442,2248,1
12480,1442,5898,1
12481,1442,2867,1
12482,1442,5042,1
12483,1442,4876,1
12484,1442,2391,1
12485,1442,2479,1
12486,1442,2982,1
12487,1442,5640,1
12488,1443,1189,1
12489,1443,4374,1
12490,1443,4621,1
12491,3940,4338,1
12492,3940,6056,1
12493,1788,3780,1
12494,1788,3777,1
12495,1788,4913,1
12496,1788,1850,1
12497,1446,1924,1
12498,1447,3935,1
12499,1447,3540,1
12500,1448,4312,1
12501,1448,6275,1
12502,1448,4826,1
12503,1448,6373,1
12504,1448,4985,1
12505,1448,3877,1
12506,1448,2977,1
12507,1448,3628,1
12508,1448,3692,1
12509,1448,2166,1
12510,1448,3499,1
12511,1811,4016,1
12512,1811,3401,1
12513,1811,4880,1
12514,1811,5383,1
12515,1811,4140,1
12516,1450,1542,1
12517,1450,3401,1
12518,173,5191,1
12519,173,3982,1
12520,173,5945,1
12521,173,6631,1
12522,1387,4949,1
12523,1387,2218,1
12524,1387,5511,1
12525,1453,5015,1
12526,1453,4567,1
12527,1453,5269,1
12528,1453,1920,1
12529,1454,2026,1
12530,1454,2121,1
12531,1455,2732,1
12532,1455,6459,1
12533,1455,4004,1
12534,1455,6787,1
12535,1455,4639,1
12536,1455,5201,1
12537,1455,3806,1
12538,1455,6465,1
12539,1455,4230,1
12540,1456,2447,1
12541,1456,1977,1
12542,1456,4281,1
12543,1457,7093,1
12544,1457,2595,1
12545,1457,5379,1
12546,1457,6359,1
12547,1457,5825,1
12548,1457,5738,1
12549,1457,4304,1
12550,1458,5802,1
12551,1458,5969,1
12552,6691,2605,1
12553,6691,5228,1
12554,6691,2466,1
12555,6691,6136,1
12556,6691,4076,1
12557,1459,5570,1
12558,1460,3275,1
12559,1460,972,1
12560,1461,5224,1
12561,1461,4595,1
12562,1461,5379,1
12563,1461,2580,1
12564,1461,1773,1
12565,2550,4668,1
12566,2550,3769,1
12567,2550,6135,1
12568,2550,5465,1
12569,2550,6334,1
12570,1463,3145,1
12571,1463,4150,1
12572,1463,5662,1
12573,1463,3983,1
12574,1463,2652,1
12575,1464,2719,1
12576,1464,2825,1
12577,1464,4032,1
12578,1464,5321,1
12579,1464,5349,1
12580,1464,5301,1
12581,1464,4161,1
12582,1464,2857,1
12583,1464,5442,1
12584,1464,5628,1
12585,1464,3706,1
12586,1464,5423,1
12587,1464,6665,1
12588,1464,4597,1
12589,1464,3491,1
12590,1464,4375,1
12591,1464,5741,1
12592,1464,4536,1
12593,1464,5101,1
12594,1464,5985,1
12595,1464,6645,1
12596,1464,1950,1
12597,1464,2387,1
12598,1464,6648,1
12599,1464,6168,1
12600,1464,5345,1
12601,1464,5935,1
12602,1465,2394,1
12603,1466,5802,1
12604,1466,4260,1
12605,1467,6538,1
12606,1467,2822,1
12607,1467,2265,1
12608,1467,1482,1
12609,1467,3674,1
12610,1467,2030,1
12611,1467,5289,1
12612,1467,5665,1
12613,1467,3030,1
12614,1467,3618,1
12615,1467,1804,1
12616,1467,5814,1
12617,1467,3481,1
12618,1467,4433,1
12619,1467,6344,1
12620,1467,5337,1
12621,1467,1899,1
12622,1467,6206,1
12623,1468,1889,1
12624,1468,3209,1
12625,1468,3401,1
12626,1950,6136,1
12627,1950,1082,1
12628,1470,4406,1
12629,1470,2481,1
12630,1470,6136,1
12631,1470,5960,1
12632,1471,1059,1
12633,1471,1773,1
12634,1471,4949,1
12635,1472,2931,1
12636,1472,5051,1
12637,1472,5276,1
12638,1472,7023,1
12639,1472,5079,1
12640,1472,4555,1
12641,1472,2375,1
12642,1472,2422,1
12643,1472,4732,1
12644,1472,6957,1
12645,1472,6152,1
12646,1472,4949,1
12647,1472,5755,1
12648,1472,2732,1
12649,1472,1985,1
12650,1472,5331,1
12651,1472,5561,1
12652,1472,6902,1
12653,1472,4404,1
12654,1472,4087,1
12655,1472,2302,1
12656,1472,2845,1
12657,1472,3461,1
12658,1472,6101,1
12659,1472,3240,1
12660,1472,3345,1
12661,1472,3807,1
12662,1472,4144,1
12663,1472,2019,1
12664,1472,6056,1
12665,1472,3253,1
12666,1472,2577,1
12667,1472,4422,1
12668,1472,5999,1
12669,1472,6117,1
12670,1472,1773,1
12671,1472,4709,1
12672,1472,4923,1
12673,1472,3209,1
12674,1472,4657,1
12675,1472,2068,1
12676,1472,3711,1
12677,1472,3988,1
12678,1472,5325,1
12679,1472,6643,1
12680,1472,1924,1
12681,1472,3828,1
12682,1472,2203,1
12683,1472,1822,1
12684,1472,5979,1
12685,1973,1598,1
12686,1973,1773,1
12687,1474,6474,1
12688,1474,4418,1
12689,1474,2202,1
12690,1474,3925,1
12691,1474,4949,1
12692,1474,1773,1
12693,1475,3401,1
12694,1475,5721,1
12695,1475,2262,1
12696,1475,1924,1
12697,1475,1599,1
12698,1475,4087,1
12699,1475,6776,1
12700,1475,6014,1
12701,1475,6078,1
12702,1475,4192,1
12703,1475,6925,1
12704,1475,4140,1
12705,1475,2466,1
12706,1475,5979,1
12707,1476,3469,1
12708,1476,3706,1
12709,1476,1773,1
12710,1476,5345,1
12711,1477,3158,1
12712,1477,4459,1
12713,1477,5288,1
12714,1477,1502,1
12715,1477,5842,1
12716,1477,2153,1
12717,1477,6903,1
12718,1478,3453,1
12719,1478,3797,1
12720,1479,5146,1
12721,1480,6931,1
12722,1481,4938,1
12723,1481,6140,1
12724,1481,5433,1
12725,1481,2872,1
12726,1481,1882,1
12727,1481,2887,1
12728,1481,6480,1
12729,1481,2218,1
12730,1481,2354,1
12731,1481,3065,1
12732,1481,1812,1
12733,1481,2330,1
12734,1481,739,1
12735,1481,2841,1
12736,1481,4628,1
12737,1481,5569,1
12738,1481,5341,1
12739,1481,5684,1
12740,1481,6733,1
12741,1481,5842,1
12742,1481,1637,1
12743,1481,4755,1
12744,1481,7021,1
12745,1481,3278,1
12746,1481,4305,1
12747,1481,3691,1
12748,1481,3052,1
12749,1481,6808,1
12750,1481,3315,1
12751,1481,3320,1
12752,1481,4328,1
12753,1481,4310,1
12754,1481,3656,1
12755,1481,3482,1
12756,1481,1977,1
12757,1481,1869,1
12758,1481,2345,1
12759,1481,5451,1
12760,1481,3520,1
12761,1481,3181,1
12762,1481,6821,1
12763,1482,1972,1
12764,1482,2825,1
12765,1482,5225,1
12766,1482,3815,1
12767,1482,4291,1
12768,1482,3425,1
12769,1482,5252,1
12770,1482,5420,1
12771,1482,6482,1
12772,1482,2990,1
12773,1482,3545,1
12774,1482,1436,1
12775,1482,4176,1
12776,1482,1776,1
12777,1482,1364,1
12778,1482,6209,1
12779,1482,2677,1
12780,1482,5064,1
12781,1482,4625,1
12782,1482,4154,1
12783,1482,1946,1
12784,1482,3511,1
12785,1482,2101,1
12786,1482,3663,1
12787,1482,2387,1
12788,1482,4592,1
12789,1482,4110,1
12790,1482,5881,1
12791,1482,5589,1
12792,1482,4800,1
12793,1482,4420,1
12794,1482,2030,1
12795,1482,5759,1
12796,1482,6873,1
12797,1482,6631,1
12798,1482,4201,1
12799,1482,2580,1
12800,1482,6689,1
12801,1482,4448,1
12802,1482,6811,1
12803,1482,2300,1
12804,1482,2871,1
12805,1482,3148,1
12806,1482,4493,1
12807,1482,6815,1
12808,1482,7120,1
12809,1482,6725,1
12810,1482,3368,1
12811,1482,5848,1
12812,1482,3886,1
12813,1483,2719,1
12814,1483,2799,1
12815,1483,4054,1
12816,1483,1827,1
12817,1483,2738,1
12818,1483,2420,1
12819,1483,6169,1
12820,1483,3757,1
12821,1483,4038,1
12822,1483,2926,1
12823,1483,3025,1
12824,1483,6793,1
12825,1483,2269,1
12826,1483,3817,1
12827,1483,3650,1
12828,1483,1592,1
12829,1483,6986,1
12830,1483,6877,1
12831,1483,4374,1
12832,1483,5474,1
12833,1483,3990,1
12834,1483,5956,1
12835,1483,4161,1
12836,1483,3482,1
12837,1483,2391,1
12838,1483,2044,1
12839,1483,2279,1
12840,1483,1994,1
12841,1483,5448,1
12842,1483,3035,1
12843,1483,2997,1
12844,1483,3269,1
12845,1484,1582,1
12846,1484,5534,1
12847,1484,4053,1
12848,1484,6091,1
12849,1484,3511,1
12850,1484,1990,1
12851,1484,6838,1
12852,1486,3110,1
12853,1486,4714,1
12854,1486,4337,1
12855,1486,4242,1
12856,1486,5852,1
12857,1486,739,1
12858,1486,1809,1
12859,1486,1774,1
12860,1486,2924,1
12861,1486,1515,1
12862,1486,5341,1
12863,1486,2590,1
12864,1486,3520,1
12865,6971,6136,1
12866,1487,2143,1
12867,1487,4196,1
12868,1487,5276,1
12869,1487,7099,1
12870,1488,3285,1
12871,1488,6077,1
12872,1488,1773,1
12873,1488,5945,1
12874,1488,3925,1
12875,1489,3401,1
12876,1490,2466,1
12877,1490,4639,1
12878,1490,3713,1
12879,2053,5982,1
12880,2053,4818,1
12881,1492,6996,1
12882,1492,1452,1
12883,1492,5050,1
12884,5865,4949,1
12885,5865,6474,1
12886,2074,2732,1
12887,2074,5224,1
12888,2074,5033,1
12889,2074,6918,1
12890,2074,3635,1
12891,2074,3212,1
12892,2074,6056,1
12893,2074,5523,1
12894,2074,1699,1
12895,2074,5422,1
12896,2074,2928,1
12897,2076,3128,1
12898,1496,4274,1
12899,1496,3401,1
12900,1496,3349,1
12901,1496,6651,1
12902,1496,4949,1
12903,1496,5428,1
12904,1497,2907,1
12905,2084,2732,1
12906,43,2022,1
12907,43,1618,1
12908,43,3577,1
12909,43,4656,1
12910,43,5882,1
12911,43,2428,1
12912,43,1978,1
12913,43,1316,1
12914,43,5872,1
12915,43,4212,1
12916,43,612,1
12917,43,2654,1
12918,6181,3902,1
12919,6181,5786,1
12920,6181,3401,1
12921,6181,1773,1
12922,6181,6716,1
12923,1500,3566,1
12924,3092,1598,1
12925,3092,5991,1
12926,1501,1866,1
12927,1501,3029,1
12928,1501,759,1
12929,1501,4161,1
12930,1501,2422,1
12931,1501,6387,1
12932,1501,4219,1
12933,1501,4934,1
12934,1501,3829,1
12935,1501,2578,1
12936,1501,6618,1
12937,1501,2507,1
12938,1501,2761,1
12939,2121,6082,1
12940,2121,4016,1
12941,2121,4597,1
12942,2121,2466,1
12943,2121,6136,1
12944,2121,3929,1
12945,1399,2719,1
12946,1399,1717,1
12947,1399,6631,1
12948,1399,2879,1
12949,1399,6019,1
12950,1399,5969,1
12951,1399,2833,1
12952,1399,972,1
12953,1399,2872,1
12954,1399,5301,1
12955,1399,3765,1
12956,1399,3058,1
12957,1399,4895,1
12958,1399,6808,1
12959,1399,4155,1
12960,1399,5530,1
12961,1399,4374,1
12962,1399,4597,1
12963,1399,6168,1
12964,1399,2451,1
12965,1399,4071,1
12966,1399,5519,1
12967,1399,6237,1
12968,1399,3715,1
12969,1399,6121,1
12970,1399,4958,1
12971,1399,593,1
12972,1505,4190,1
12973,1506,4008,1
12974,1506,6203,1
12975,1506,6783,1
12976,1506,839,1
12977,1506,6722,1
12978,1506,4934,1
12979,1507,2746,1
12980,1507,759,1
12981,1507,6438,1
12982,1508,5155,1
12983,1508,4949,1
12984,1508,1773,1
12985,4937,1059,1
12986,4937,2864,1
12987,4937,3736,1
12988,4937,3040,1
12989,4937,1882,1
12990,4937,2365,1
12991,4937,6914,1
12992,4937,4209,1
12993,4937,3270,1
12994,4937,3763,1
12995,4937,5214,1
12996,4937,6606,1
12997,4937,4538,1
12998,4937,5802,1
12999,3939,2026,1
13000,3939,2170,1
13001,3939,1924,1
13002,3939,5474,1
13003,3939,1812,1
13004,3939,4112,1
13005,3939,4718,1
13006,3939,4916,1
13007,1512,2705,1
13008,1512,1773,1
13009,1512,5904,1
13010,1512,3855,1
13011,1512,6930,1
13012,1512,5345,1
13013,1513,2447,1
13014,1513,4406,1
13015,1513,2304,1
13016,1513,6990,1
13017,1513,6136,1
13018,1513,7043,1
13019,1514,5689,1
13020,1514,6602,1
13021,1514,4063,1
13022,1514,5769,1
13023,1514,3401,1
13024,1515,4196,1
13025,1515,4711,1
13026,1515,4242,1
13027,1515,2114,1
13028,1515,4008,1
13029,1515,3969,1
13030,1515,4210,1
13031,1515,7102,1
13032,1515,4591,1
13033,1515,5511,1
13034,2208,2026,1
13035,2208,2061,1
13036,2208,6556,1
13037,2208,3524,1
13038,1518,4080,1
13039,1519,7043,1
13040,1519,6014,1
13041,1519,3076,1
13042,1519,5228,1
13043,1520,5590,1
13044,1520,1679,1
13045,1520,1559,1
13046,1520,3097,1
13047,1520,4406,1
13048,1520,3867,1
13049,1520,4949,1
13050,1520,5556,1
13051,1520,4318,1
13052,1520,2061,1
13053,1521,4444,1
13054,1521,4016,1
13055,1522,6635,1
13056,1523,6168,1
13057,1523,5172,1
13058,1523,4273,1
13059,1523,1846,1
13060,1523,7068,1
13061,1523,5507,1
13062,1523,6775,1
13063,1523,5741,1
13064,1523,6689,1
13065,1524,3783,1
13066,1524,3647,1
13067,1524,6315,1
13068,1524,3342,1
13069,1524,3633,1
13070,1524,1598,1
13071,1524,4544,1
13072,1524,6702,1
13073,1524,6115,1
13074,1524,2392,1
13075,1524,4523,1
13076,1524,1749,1
13077,1524,5162,1
